ip,anonblock,proxy,vpn,cdn,public-wifi,rangeblock,school-block,tor,webhost
240D:C010:14C:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240D:C040:0:0:0:0:0:0/43,False,True,False,False,False,False,False,False,True
240E:0:9000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
240E:83:0:0:0:0:0:0/37,False,True,False,False,False,False,False,False,False
240E:83:FF00:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
240E:108:49:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240E:108:80:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240E:108:1002:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240E:108:100B:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240E:900:8:0:0:0:0:0/47,False,True,False,False,False,False,False,False,False
240E:904:0:0:0:0:0:0/30,False,True,False,False,False,False,False,False,False
240E:980:4900:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
240E:980:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
240E:981:200:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
240E:981:400:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
240E:981:900:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
240E:981:9300:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
240E:981:F500:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
240E:983:0:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240E:983:2:0:0:0:0:0/47,False,True,False,False,False,False,False,False,False
240E:983:4:0:0:0:0:0/48,False,True,False,False,False,False,False,False,False
240F:113:125:1:0:0:0:0/64,True,False,False,False,False,False,False,False,False
240F:8000:0:0:0:0:0:0/24,False,True,False,False,False,False,False,False,True
2600:382:109C:47EA:0:0:0:0/64,False,False,False,False,False,False,False,True,False
2600:382:DF04:6519:0:0:0:0/64,False,True,False,False,False,False,False,False,False
2600:387:1:803:0:0:0:0/64,True,False,False,False,False,False,False,False,False
2600:387:2:813:0:0:0:0/64,False,False,False,False,False,True,False,False,False
2600:387:4:803:0:0:0:0/64,True,False,False,False,False,False,False,False,False
2600:387:5:800:0:0:0:0/60,False,False,False,False,False,True,False,False,False
2600:387:8:7:0:0:0:0/64,True,False,False,False,False,False,False,False,False
2600:387:F:A11:0:0:0:0/64,False,False,False,False,False,True,False,False,False
2600:387:F:6316:0:0:0:0/64,False,False,False,False,False,False,False,True,False
2600:387:15:2818:0:0:0:0/64,False,False,False,False,False,True,False,False,False
2600:387:15:6118:0:0:0:0/64,False,False,False,False,False,True,False,False,False
2600:C09:0:0:0:0:0:0/32,False,False,False,False,False,False,False,False,True
2600:C0B:1020:0:0:0:0:0/48,False,False,False,False,False,False,False,False,True
2600:C0D:0:0:0:0:0:0/32,False,False,False,False,False,False,False,False,True
2600:C0E:0:0:0:0:0:0/32,False,False,False,False,False,False,False,False,True
2600:1001:B100:0:0:0:0:0/42,False,False,False,False,False,True,False,False,False
2600:1003:B11B:5DAA:0:0:0:0/64,True,False,False,False,False,False,False,False,False
2600:1003:B12A:12A9:0:0:0:0/64,True,False,False,False,False,False,False,False,False
2600:1003:B12C:3C6:0:0:0:0/64,True,False,False,False,False,False,False,False,False
2600:1004:B000:0:0:0:0:0/40,True,False,False,False,False,False,False,False,False
2600:1004:B200:0:0:0:0:0/40,True,False,False,False,False,False,False,False,False
2600:1005:B250:0:0:0:0:0/44,True,True,False,False,False,False,False,False,False
2600:1006:B000:0:0:0:0:0/39,False,False,False,False,False,True,False,False,False
2600:1007:B09E:B95:0:0:0:0/64,False,True,False,False,False,False,False,False,False
2600:1008:B331:8584:0:0:0:0/64,False,False,False,False,False,True,False,False,False
2600:1009:B000:0:0:0:0:0/40,False,False,False,False,False,True,False,True,False
2600:100F:B200:0:0:0:0:0/43,True,False,False,False,False,False,False,False,False
2600:1010:B000:0:0:0:0:0/40,True,False,False,False,False,False,False,False,False
2600:1012:B200:0:0:0:0:0/44,True,False,False,False,False,False,False,False,False
2600:1015:B228:0:0:0:0:0/45,True,False,False,False,False,False,False,False,False
2600:1016:B040:0:0:0:0:0/44,False,False,False,False,False,True,False,False,False
2600:1016:B070:0:0:0:0:0/45,False,False,False,False,False,True,False,False,False
2600:1400:0:0:0:0:0:0/24,False,True,False,False,False,False,False,False,False
2600:1700:0:0:0:0:0:0/28,True,False,False,False,False,False,False,True,False
2600:1900:0:0:0:0:0:0/31,False,True,False,False,False,False,False,False,True
2600:1902:0:0:0:0:0:0/39,False,True,False,False,False,False,False,False,True
2600:1902:200:0:0:0:0:0/42,False,True,False,False,False,False,False,False,True
2600:1902:250:0:0:0:0:0/44,False,True,False,False,False,False,False,False,True
2600:1902:260:0:0:0:0:0/43,False,True,False,False,False,False,False,False,True
2600:1902:280:0:0:0:0:0/42,False,True,False,False,False,False,False,False,True
2600:1902:2C0:0:0:0:0:0/43,False,True,False,False,False,False,False,False,True
2600:1902:2E0:0:0:0:0:0/44,False,True,False,False,False,False,False,False,True
2600:1908:0:0:0:0:0:0/32,False,False,False,False,False,False,False,False,True
2600:1909:0:0:0:0:0:0/32,False,False,False,False,False,False,False,False,True
2600:190A:0:0:0:0:0:0/32,False,False,False,False,False,False,False,False,True
2600:190E:0:0:0:0:0:0/32,False,False,False,False,False,False,False,False,True
2600:1F00:800:0:0:0:0:0/64,False,True,False,False,False,False,False,False,False
2600:1F00:1000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:2000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:4000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:5000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:6000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:7400:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:8000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:A400:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:C000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:E000:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F00:EC00:0:0:0:0:0/40,False,True,False,False,False,False,False,False,False
2600:1F01:4800:0:0:0:0:0/44,False,True,False,False,False,False,False,False,True
2600:1F01:4810:0:0:0:0:0/46,False,True,False,False,False,False,False,False,True
2600:1F01:4814:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:481A:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4820:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4822:0:0:0:0:0/56,False,True,False,False,False,False,False,False,True
2600:1F01:4830:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4840:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4844:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4850:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4860:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4870:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4874:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4880:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:4890:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:48A0:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:48B0:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:48C0:0:0:0:0:0/47,False,True,False,False,False,False,False,False,True
2600:1F01:48D0:0:0:0:0:0/46,False,True,False,False,False,False,False,False,True
2600:1F01:48E0:0:0:0:0:0/46,False,True,False,False,False,False,False,False,True
2600:1F01:48F0:0:0:0:0:0/46,False,True,False,False,False,False,False,False,True
2600:1F01:48F4:0:0:0:0:0/47,False,True,False,False,False,False,False,False,False
2600:1F01:4900:0:0:0:0:0/40,False,True,False,False,False,False,False,False,True
2600:1F10:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F10:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F10:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F10:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F11:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F11:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F11:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F11:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F11:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F12:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F12:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F12:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F12:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F12:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F13:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F13:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F13:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F14:0:0:0:0:0:0/34,False,True,False,False,False,False,False,False,True
2600:1F14:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F14:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F14:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F15:0:0:0:0:0:0/32,False,True,False,False,False,False,False,False,True
2600:1F16:0:0:0:0:0:0/34,False,True,False,False,False,False,False,False,True
2600:1F16:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F16:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F17:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F17:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F17:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F18:0:0:0:0:0:0/33,False,True,False,False,False,False,False,False,True
2600:1F18:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F18:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F19:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F19:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F19:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F1A:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F1A:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1A:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1A:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1B:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1B:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1B:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F1C:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1C:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F1C:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1C:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1C:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1D:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1D:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1D:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F1E:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1E:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F1E:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1E:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1E:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1F:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1F:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1F:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F1F:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F20:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F20:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F20:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F21:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F21:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F21:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F21:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F21:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F22:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F22:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F22:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F22:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F23:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F23:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F23:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F24:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F24:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F24:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F24:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F25:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F25:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F25:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F25:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F26:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F26:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F26:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F27:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F27:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F27:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F28:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F28:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F28:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F29:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F29:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F29:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F2A:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F2A:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2A:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2A:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2B:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2B:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2B:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F2C:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2C:2000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F2C:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2C:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2C:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2D:4000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2D:8000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
2600:1F2D:C000:0:0:0:0:0/36,False,True,False,False,False,False,False,False,False
2600:1F2E:0:0:0:0:0:0/36,False,True,False,False,False,False,False,False,True
